User ID,,Tweet ID,Date,Exclude RT,Tweet,"1=postive, 2=N, 3=Negative, 0=unknown","EmotionCode (1= Anger/insult/dogmatic/judgemental2= fear/stressed out/depressed/sad/bummed out/embarrassed, 3= loving/kind/supportive/inspired/helpful/longing/hopeful, 4 = happy/joking/excited/turned on 5= Neutral,statement 0 = don't know/not relevant/sarcastic without enough info on emotion","Emotion Intensity (0=unknown/not relvant 1= no emotion, 2 = some emotion, 3= extremely intense)",1844,,,,,,,,,,
Anderewws,5,6.61E+17,11/2/15 9:07,RT,RT @SteveStfler: Trying to stay on top of my responsibilities like https://t.co/dNwO94SRMy,,,,,,,,,,,,,,
RunAngieRunn,5,6.63E+17,11/8/15 3:02,@j,@jooligan2 yes you did?,2,5,1,,,,,,,,,,,
sarahenero897,5,6.63E+17,11/6/15 8:16,I ,I want it to be thanksgiving already.,3,2,2,,,,,,,,,,,
sarahenero897,5,6.62E+17,11/5/15 22:47,Lo,Lol same ðŸ˜­ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/Z59xL0Vtti,0,0,2,,,,,,,,,,,
sarahenero897,5,6.62E+17,11/5/15 22:50,My,My 15 minute naps turn into 383736273773733 hour naps,2,5,1,,,,,,,,,,,
sarahenero897,5,6.62E+17,11/5/15 22:53,Yo,"You are what you eat â€‹ Me: ""i am tacos then""",0,0,2,,,,,,,,,,,
HighhStandardss,5,6.63E+17,11/7/15 4:12,RT,RT @TheDuragGeneral: Tell North to transfer like 8 million dollars to my bank account since she's so tech savvy  https://t.co/FMJfNzRsSl,,,,,,,,,,,,,,
HighhStandardss,5,6.62E+17,11/5/15 18:44,RT,RT @ShannadeJenee: When a nigga think he played you but you have backup ðŸ’…ðŸ¾ https://t.co/rGSbFBNhZw,,,,,,,,,,,,,,
HighhStandardss,5,6.62E+17,11/4/15 17:36,RT,RT @ggoldie_: They'll never let us forget this one.... https://t.co/1zvdyikrzN,,,,,,,,,,,,,,
HighhStandardss,5,6.62E+17,11/3/15 20:44,RT,RT @mishamcs: When u see everybody going through drama but u antisocial so nothing be happening 2 u https://t.co/l96njH0hY3,,,,,,,,,,,,,,
HighhStandardss,5,6.61E+17,11/3/15 0:03,RT,RT @Pretty_Pikes: I WANT A 4.0 GPA I WANT A 4.0 GPA I WANT A 4.0 GPA I WANT A 4.0 GPA I WANT A 4.0 GPA I WANT A 4.0 GPA https://t.co/hmr6wuâ€¦,,,,,,,,,,,,,,
sarahenero897,5,6.63E+17,11/8/15 20:48,Ho,"Honestly, why is thanksgiving taking so long to get here, but my deadlines arrive at the blink of an eye",3,2,2,,,,,,,,,,,
sarahenero897,5,6.63E+17,11/6/15 7:30,@A,@Abvidrio waffles tomorrow!,1,4,2,,,,,,,,,,,
sarahenero897,5,6.63E+17,11/6/15 8:15,Wh,What's worse than having a mosquito in your room? Losing the mosquito in your room.,0,0,0,,,,,,,,,,,
Sarahh_Jennifer,5,6.62E+17,11/6/15 3:18,Wh,Why is this girl using the study room as a place to FaceTime people...,3,1,2,,,,,,,,,,,
Kimberlypagano,5,6.63E+17,11/8/15 1:56,RT,RT @UCLAFootball: Highlights from our 41-0 shutout over OSU.   #BruinRevolution https://t.co/y48uhOX3jb,,,,,,,,,,,,,,
Kimberlypagano,5,6.63E+17,11/7/15 23:20,RT,RT @UCLA_Nation: HALFTIME - #UCLA leads #OregonState 24-0!,,,,,,,,,,,,,,
sarahenero897,5,6.63E+17,11/7/15 4:06,@r,@raulscamposc lol we recently bought them and wanted to wear them! ðŸ˜­ðŸ˜‚ðŸ˜‚,1,4,2,,,,,,,,,,,
sgbrandonn,5,6.61E+17,11/2/15 10:33,Se,Setting up an alarm makes me cringe,3,2,2,,,,,,,,,,,
Sarahh_Jennifer,5,6.61E+17,11/2/15 3:08,Pr,Presents ðŸ’šðŸš#kdbruins @ UCLA Royce Hall https://t.co/c7sTaGIggl,0,0,2,,,,,,,,,,,
Sarahh_Jennifer,5,6.61E+17,11/2/15 16:51,We,We're actually best friends ðŸ‘¯â˜ºï¸ @ UCLA Kappa Delta https://t.co/AC8RUi2KVq,1,4,2,,,,,,,,,,,
Sarahh_Jennifer,5,6.62E+17,11/5/15 7:55,To,Today was the most productive day I've had in a very long time ðŸ˜,1,4,2,,,,,,,,,,,
Kimberlypagano,5,6.63E+17,11/6/15 10:27,RT,RT @jarrettmabadir: @leegarrett44 @groleau_ryan @Kimberlypagano @BradTsuji175 Garrett your small,,,,,,,,,,,,,,
sgbrandonn,5,6.61E+17,11/2/15 23:01,Wh,When you're done with classes but now you have to immediately start on a 7pg paper that's due tomorrow ðŸ˜­ðŸ˜­,3,2,2,,,,,,,,,,,
SaturnCee,5,6.62E+17,11/4/15 1:48,gu,guess what's for dinner tonight? ... HELL YEAH. FREAKING BUFFALO CHICKEN PIZZA DAMN RIGHT,1,4,3,,,,,,,,,,,
sgbrandonn,5,6.62E+17,11/4/15 7:22,My,My fiat lux class better not go over the allocated time,3,2,2,,,,,,,,,,,
sgbrandonn,5,6.61E+17,11/2/15 10:35,We,Week 6 ðŸ˜­ lets go,1,4,2,,,,,,,,,,,
sgbrandonn,5,6.61E+17,11/2/15 10:35,Bu,Busy week ahead of me,2,5,1,,,,,,,,,,,
Kimberlypagano,5,6.62E+17,11/5/15 5:53,RT,RT @isabelaseraffim: do u ever just grab ur own boobs,,,,,,,,,,,,,,
Kimberlypagano,5,6.62E+17,11/4/15 22:42,RT,RT @ImShmacked: Sorority girls and their littles like https://t.co/8u8iqL3D5e,,,,,,,,,,,,,,
sgbrandonn,5,6.62E+17,11/5/15 1:46,I ,I was literally only on the hill for 15 minutes and now I have to go back,3,2,2,,,,,,,,,,,
Kimberlypagano,5,6.62E+17,11/4/15 6:49,RT,RT @hollyyhart: The male species is sometimes harder to understand than damn chemistry,,,,,,,,,,,,,,
sgbrandonn,5,6.61E+17,11/2/15 23:04,I ,I forgot how good the cool breeze and cold air felt like ðŸ’¨,1,4,2,,,,,,,,,,,
Kimberlypagano,5,6.62E+17,11/4/15 2:33,RT,RT @iLeanLee: https://t.co/qFT4k4vsTE,,,,,,,,,,,,,,
Kimberlypagano,5,6.62E+17,11/4/15 0:35,RT,RT @Dabchez: Only time will tell,,,,,,,,,,,,,,
sgbrandonn,5,6.61E+17,11/2/15 23:06,@s,@savioralias best mechanism ever! works for everything,1,4,3,,,,,,,,,,,
Kimberlypagano,5,6.61E+17,11/3/15 7:01,RT,RT @ROBB_DOG: All I ever am is tired,,,,,,,,,,,,,,
sgbrandonn,5,6.62E+17,11/4/15 7:22,Ha,Having the opportunity to catch up on tv shows is the best especially when you're busy all the time !,1,4,3,,,,,,,,,,,
sgbrandonn,5,6.62E+17,11/6/15 0:26,I',I've been laying on my bed being unproductive,3,2,2,,,,,,,,,,,
sgbrandonn,5,6.62E+17,11/5/15 1:45,Th,The orange chicken was extremely good today ðŸ˜‚,1,4,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/6/15 8:52,Wh,Why is my professor emailing me at this time.. Go away stop assigning me more assignments,3,1,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/6/15 20:45,15,15 minutes early to class... 15 minutes that I could've spend sleeping,3,2,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/6/15 8:49,My,My door always shocks me before I open it,2,5,1,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/7/15 2:06,I ,I really do not like this time change because it gets so dark so early,3,2,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/6/15 8:55,I ,I love Fridays because I get to sleep in and only have 1 class,1,4,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/7/15 21:33,Oh,Oh how I missed eating breakfast at my house,3,2,2,,,,,,,,,,,
kristina_pagano,5,6.63E+17,11/6/15 20:52,RT,RT @Kimberlypagano: Lord do I have such amazing and supportive friendsâ¤ï¸,,,,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/6/15 21:53,It,It feels like a Saturday,1,4,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/8/15 19:59,Wh,Why is my phone always dead,3,2,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/7/15 9:09,It,It was great while it lasted,1,3,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/7/15 9:10,I ,I need a new phone ASAP.,2,5,3,,,,,,,,,,,
kristina_pagano,5,6.62E+17,11/4/15 6:48,RT,RT @hollyyhart: The male species is sometimes harder to understand than damn chemistry,,,,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/7/15 9:12,I ,I don't even know who I follow Haha,2,5,1,,,,,,,,,,,
Sharkus_19,5,6.62E+17,11/3/15 21:19,Th,That's the kind of stuff I think about instead of focusing for my midterm that's in 45 minutes,3,2,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/8/15 8:30,Is,Is it too late,2,5,1,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/8/15 8:31,Pu,Pumpkin pie is the best,1,4,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/8/15 19:59,@J,@JasmineACasana go to Costco ! Lol or ask Santa Claus for xmas,1,4,2,,,,,,,,,,,
marymchenry7,5,6.63E+17,11/6/15 20:00,RT,RT @Poochda63: This the most violent order of all time. One slip and everybody getting wet up https://t.co/n7vQj60MeW,,,,,,,,,,,,,,
Sirenitaaa3,5,6.63E+17,11/7/15 7:15,Wo,Wow disappointed. https://t.co/hx4twZsu0n,3,2,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/8/15 20:01,I ,I can sleep all day but I have to get upðŸ˜­,2,5,2,,,,,,,,,,,
marymchenry7,5,6.62E+17,11/5/15 20:37,RT,RT @WORLDSTARC0MEDY: HOLY SHIT THIS ONE SO GOOD!ðŸ”¥ðŸ”¥  https://t.co/iX2NQOPkol,,,,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/8/15 20:03,Bu,But everyone here was up early making so much noise,2,5,2,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/8/15 20:03,I ,I was suppose to leave yesterday night but I stayed,2,5,1,,,,,,,,,,,
sgbrandonn,5,6.63E+17,11/8/15 22:54,I ,I finally have my class schedule for winter quarter planned,1,4,2,,,,,,,,,,,
marymchenry7,5,6.62E+17,11/3/15 23:23,RT,RT @MeredithFoster: https://t.co/iXEiu12p5P,,,,,,,,,,,,,,
Sharkus_19,5,6.62E+17,11/3/15 21:15,I ,I haven't seen a Kendama in person for like 3 months,0,0,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 8:03,Yo,"You might have ended up hating your dad if you grew up with him - my mom  That certainly could have been a possibility, and yet",3,1,0,,,,,,,,,,,
marymchenry7,5,6.62E+17,11/3/15 23:12,RT,RT @Lmao: Me bc November 1st https://t.co/GMb1ooW9fq,,,,,,,,,,,,,,
Sharkus_19,5,6.62E+17,11/5/15 19:24,At,Atta boy @shelly_white8 !!!!ðŸ’ªðŸ¼ðŸ‘ŒðŸ¼ https://t.co/44QnhnUBVP,0,0,0,,,,,,,,,,,
marymchenry7,5,6.61E+17,11/3/15 3:04,RT,RT @powerpuffgrl: do u put the condom on after u fuck too  https://t.co/Q2epLJkyfd,,,,,,,,,,,,,,
marymchenry7,5,6.61E+17,11/3/15 3:03,RT,RT @kvttycat: do you ever look at someone and wonder how the universe came up with such a perfect human,,,,,,,,,,,,,,
Sharkus_19,5,6.62E+17,11/5/15 19:26,@s,@shelly_white8 Especially when you play in a whole other state!! Glad to see you doing big things thoughðŸ™‚,1,4,2,,,,,,,,,,,
Shea_bertolucci,5,6.61E+17,11/3/15 7:37,@h,@hakunamakarla @AnnaOliver883 one time Anna knocked on my door and I was eating ramen. It was a great experience.,1,4,2,,,,,,,,,,,
marymchenry7,5,6.61E+17,11/3/15 0:22,RT,RT @camiiille_k: *70 degrees in la* *brings out Patagonia and buys Starbucks Christmas latte*,,,,,,,,,,,,,,
sherry9788,5,6.63E+17,11/8/15 22:26,Th,This is me now. https://t.co/fyYGmYrIS7,0,0,0,,,,,,,,,,,
Sirenitaaa3,5,6.61E+17,11/2/15 2:53,co,come by my dorm room &amp; drop off some Halloween candy because I don't have anyðŸ˜£,2,5,1,,,,,,,,,,,
Sirenitaaa3,5,6.61E+17,11/2/15 19:32,Wh,When your mom judges you for crying about a B in high school but now the tables turn lol https://t.co/60pe0jSOpP,2,5,1,,,,,,,,,,,
Johanna_Hunter,5,6.63E+17,11/7/15 3:55,RT,RT @MattJacobs38: Bumps https://t.co/12NQD72h7C,,,,,,,,,,,,,,
Sirenitaaa3,5,6.61E+17,11/3/15 4:29,cr,craving a caramel apple from the chocolate factory â˜¹ï¸ðŸ˜‹,2,5,1,,,,,,,,,,,
Sirenitaaa3,5,6.61E+17,11/3/15 5:06,me,memories 4 suckers,2,5,1,,,,,,,,,,,
Sirenitaaa3,5,6.63E+17,11/7/15 3:04,ðŸ,ðŸ˜‚ðŸ˜… https://t.co/AV2aDiqEDr,0,0,0,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 8:52,ch,chinese characters hurt,3,1,2,,,,,,,,,,,
Sirenitaaa3,5,6.63E+17,11/8/15 1:34,lo,love hanging out at the girl's apartment ðŸ˜Œ feels great to just sit back on a couch eat food and watch some football with friendsðŸ’›ðŸ’™,1,4,2,,,,,,,,,,,
Sirenitaaa3,5,6.63E+17,11/8/15 6:51,mi,miss daily car rides with ShaunteðŸ’•,1,3,2,,,,,,,,,,,
Sirenitaaa3,5,6.63E+17,11/8/15 7:11,I',I'm home in my dorm room trying to focus on this 6 page essay but having a dance party to some oldies instead #sorrysnapchatfriends,1,4,2,,,,,,,,,,,
Chavez_Plays,5,6.63E+17,11/7/15 6:11,RT,"RT @chaavez7: @Chavez_Plays you could've said "" cause I'm going to be the first Jasmine to make history""",,,,,,,,,,,,,,
Sirenitaaa3,5,6.63E+17,11/8/15 7:17,Do,"Don't know how to live without you, cuz every time that I get around you, I see the best of me inside your eyes ðŸ’•ðŸŽ§",1,3,2,,,,,,,,,,,
Sirenitaaa3,5,6.63E+17,11/8/15 8:40,As,Ashley Benson does not get enough credit; that girl is beautiful!,1,3,2,,,,,,,,,,,
Chavez_Plays,5,6.63E+17,11/6/15 7:57,RT,RT @FunnyVineVideo: Who said cats are useless? https://t.co/QXcbGO7IRs,,,,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 6:14,@K,@Kevc96 *upvotes vehemently*,0,0,0,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 8:00,My,My Trademark Green Jacket lol,2,5,0,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 20:28,@h,@hikensi stop being so extra,3,1,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 8:52,sp,specifically my head right now,2,5,2,,,,,,,,,,,
Chavez_Plays,5,6.62E+17,11/4/15 2:09,RT,"RT @Raeocchipinti: #NoMakeupNovember because your dark spots, discoloration, natural brows, and breakouts are normal, beautiful, and shouldâ€¦",,,,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 0:05,@_,@_bvillanueva I crie i'm a clg fan and i don't know what is life anymore.,3,2,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 9:15,It,"It's really fitting that the kanji for ""study"" is the one giving me the most trouble.",2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 9:31,I ,"I said ""kick his ass"" in third grade, and everyone gasped and looked at me with such disbelief.",2,5,0,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 9:32,I ,"I got put into a table of ""Troublemakers"" in second grade, everyone in the class called it the dark side except Francis. fking 2nd grade man",2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 9:32,on,"one girl even said ""I THOUGHT YOU WERE A BOY WHO WOULDN'T SAY THAT WORD!""",2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 9:50,ze,"zenzen, tokidoki, yomu, shuumatsu",0,0,0,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 20:11,@K,@Kevc96 I would but I think i'd go off on a Tangent,2,5,0,,,,,,,,,,,
kariswerve,5,6.63E+17,11/8/15 2:38,RT,RT @College_2019: when you check your bank account and see more money than you expected https://t.co/Eh65Z1zzN6,,,,,,,,,,,,,,
kariswerve,5,6.63E+17,11/6/15 9:02,RT,RT @teenagernotes: Can VS do 7 for $27 bras or,,,,,,,,,,,,,,
kariswerve,5,6.62E+17,11/6/15 4:21,RT,RT @WORLDSTARC0MEDY: My reaction when someone is hating on my squad https://t.co/IzqqE2D8qB,,,,,,,,,,,,,,
kariswerve,5,6.62E+17,11/6/15 4:20,RT,RT @WORLDSTARC0MEDY: When your parents say â€œbecause I said soâ€ https://t.co/3jyOXHQRnm,,,,,,,,,,,,,,
kariswerve,5,6.62E+17,11/6/15 4:08,RT,RT @grannywinkle: Sometimes you need a team to get past an obstacle https://t.co/ZHt95izvMy,,,,,,,,,,,,,,
kariswerve,5,6.62E+17,11/6/15 4:07,RT,RT @WORIDSTARHIPHOP: Me leading my drunk friend to the bathroom https://t.co/UBdOvilnq0,,,,,,,,,,,,,,
kariswerve,5,6.62E+17,11/6/15 3:34,RT,RT @beststuffs_: https://t.co/xdrLhQ1mXo,,,,,,,,,,,,,,
kariswerve,5,6.62E+17,11/6/15 3:29,RT,RT @College_2019: oops my 30 minute study break turned into the whole semester,,,,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 20:16,@K,@Kevc96 @TheFunnyWorId id try but id go on a tangent,2,5,0,,,,,,,,,,,
kariswerve,5,6.62E+17,11/6/15 2:57,RT,RT @victoriaangel96: @kariswerve @AdiePedroza @reIatabIe @madialaire @Kirk_Salmeron ðŸ˜‚ðŸ˜‚ #penis2ourvaginas,,,,,,,,,,,,,,
kariswerve,5,6.62E+17,11/6/15 2:57,RT,"RT @Kirk_Salmeron: @kariswerve @AdiePedroza @reIatabIe @madialaire @victoriaangel96 thank you Karina, at least someone remembers me",,,,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 20:24,No,No phone data causes duplications,2,5,0,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 20:26,@h,@hikensi you need to catch these hands,2,5,2,,,,,,,,,,,
kariswerve,5,6.61E+17,11/3/15 8:09,RT,RT @stephhpadillaa: IM SO STRESSED ðŸ™ƒðŸ™ƒðŸ™ƒ,,,,,,,,,,,,,,
DayOneShola,5,6.63E+17,11/7/15 17:47,RT,RT @ur_fAves: I ran out of candy so I'm giving children potatoes https://t.co/SSVv10BtPI,,,,,,,,,,,,,,
DayOneShola,5,6.63E+17,11/6/15 16:54,RT,RT @Acapellavids: when you give hood niggas an iphone https://t.co/UhAJJy0cwW,,,,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 20:26,Th,That moment where model girl likes your pun :DDD,1,4,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 0:23,@k,@kishanosedai now it's no chill :(,3,2,2,,,,,,,,,,,
DayOneShola,5,6.62E+17,11/5/15 4:06,RT,RT @Acapellavids: This catchy AF https://t.co/uaWjdX4R6i,,,,,,,,,,,,,,
DayOneShola,5,6.62E+17,11/4/15 9:52,RT,RT @_Juanyy: ðŸ˜‚ðŸ˜‚ https://t.co/xD0IZ7OBqR,,,,,,,,,,,,,,
DayOneShola,5,6.62E+17,11/4/15 9:24,RT,RT @dirty_kennett: My bro @Dirtyjulio couldn't outrun the chuntis at UCSDðŸ˜ª https://t.co/bfWGAVERhH,,,,,,,,,,,,,,
DayOneShola,5,6.62E+17,11/4/15 9:23,RT,RT @Dirtyjulio: Where's my record deal? @Usher https://t.co/YD73RgAwJN,,,,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 20:29,@h,@hikensi square up merced,2,5,2,,,,,,,,,,,
DayOneShola,5,6.61E+17,11/3/15 4:37,RT,RT @ThatlsNotOkay: This pissed me off to no end.   http://t.co/MELaw5ESkk,,,,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 23:40,Th,This Jamba Juice was my first great Idea of the week,1,4,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 23:50,@_,@_bvillanueva what game is this?,2,5,0,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/2/15 23:59,@_,@_bvillanueva bless your lustboy loving soul,1,3,0,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 5:17,Cl,Claire said I was great... *Faints*,3,2,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 0:08,@k,@kishanosedai technically your weather is pretty chill right now,2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 0:12,@_,@_bvillanueva I CRIE,0,0,2,,,,,,,,,,,
VanilluhWafer,5,6.63E+17,11/7/15 22:42,RT,RT @TweetLikeAGirI: WATCH THIS IF YOU WANNA BE HAPPY â˜ºï¸â˜ºï¸ https://t.co/CUM4i2tQ1u,,,,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 0:12,@_,@_bvillanueva *jumps on TL bandwagon* lol,1,4,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 0:19,@h,@hikensi like i said technically your weather is pretty chill,2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/4/15 5:37,It,It's a sad day when you can't enjoy the food of UCLA,3,2,3,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 0:47,I ,I miss Mrs. Hall's Classroom...it had meds in it.,1,3,2,,,,,,,,,,,
VanilluhWafer,5,6.63E+17,11/6/15 18:23,RT,"RT @BrentKeanu: Yeah, that's me! ðŸ”® (this is where I've been for the past few hours) #acapella https://t.co/D3LIEJfzxm",,,,,,,,,,,,,,
VanilluhWafer,5,6.63E+17,11/6/15 18:08,RT,RT @Acapellavids: Talent ðŸ’¯ https://t.co/9tY5CQGMih,,,,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/5/15 8:55,Fr,Francis you're gonna be jungle #StressIn5Words,3,2,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 6:56,As,"As long as you have the passion you can keep going Thanks Claire, I really have to find that passion though.",2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.61E+17,11/3/15 8:45,@5,@500daysofniguer preach,2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/3/15 16:40,@I,@InPRISMent wtf happened to your avatar?,2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/3/15 16:42,wh,when you just can't shake the heavy weight of living~,2,5,2,,,,,,,,,,,
VanilluhWafer,5,6.61E+17,11/2/15 6:05,RT,RT @Zeaadology: It's been real snapchat https://t.co/5cwrFApnIa,,,,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/3/15 23:25,@5,@500daysofniguer go Bruins,1,4,2,,,,,,,,,,,
VanilluhWafer,5,6.61E+17,11/2/15 0:31,RT,RT @TweetLikeAGirI: while everyone skipping straight to Christmas I'm over here like https://t.co/Dj5Ywz3A78,,,,,,,,,,,,,,
VanilluhWafer,5,6.61E+17,11/2/15 0:24,RT,RT @ClassOf20l6: This hit me hard! ðŸ‘Š https://t.co/Vb5mBoc6Sy,,,,,,,,,,,,,,
azulitaa_02,5,6.63E+17,11/8/15 22:49,RT,RT @CMWhitehall: If anyone asks for dick pics I send back pictures of Donald trump,,,,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/3/15 23:26,Pe,People wanted to call me Canada but I told them I'd much rather prefer Anton.,2,5,1,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/3/15 23:26,do,done with my midterms :),1,4,3,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/3/15 23:27,@5,@500daysofniguer that is a fact,2,5,1,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/3/15 23:27,Ai,"Ain't gonna default to that, not since they misspelled my name completely as Frances Canada on my p.e. locker back in hs lmao",2,5,2,,,,,,,,,,,
azulitaa_02,5,6.63E+17,11/8/15 1:46,RT,"RT @RepLowenthal: .@LongBeachCity named Top 10 #Digital City for 5th year in a row. Way to go, #LongBeach! https://t.co/fisTChWeOp",,,,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/3/15 23:31,go,good to know aspirin is an option now,2,5,2,,,,,,,,,,,
azulitaa_02,5,6.63E+17,11/7/15 20:20,RT,RT @BabyAnimalPics: cuddling with bae like https://t.co/IQ6AtI6BKV,,,,,,,,,,,,,,
azulitaa_02,5,6.63E+17,11/7/15 20:14,RT,"RT @gxldnmxnd: can't be friends with someone who doesn't appreciate all I do for them.. comes to a point where enough is enough, no hate, jâ€¦",,,,,,,,,,,,,,
azulitaa_02,5,6.63E+17,11/7/15 20:11,RT,RT @thejohnset: live more and worry less.,,,,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/4/15 2:36,Cl,Claire is so nice,1,3,2,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/5/15 8:55,Yo,Your Paper is due soon #StressIn5Words,3,2,2,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/4/15 5:54,@s,@shutupisaac it kinda did for a bit,2,5,2,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/4/15 23:51,Pr,Prof: If you have an 8 month old baby you can try this experiment out me *in my head*: give me 17 months,2,5,1,,,,,,,,,,,
azulitaa_02,5,6.63E+17,11/6/15 21:48,RT,RT @TheCashColligan: You know what else is gluten free... Minding your fucking business ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥,,,,,,,,,,,,,,
azulitaa_02,5,6.63E+17,11/6/15 21:46,RT,RT @frugaldogsaving: some really cute photos of Hayley with blue hair http://t.co/himeD0UTm5,,,,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/5/15 0:40,@R,@Reynayrodriguez white people smh,0,0,2,,,,,,,,,,,
azulitaa_02,5,6.63E+17,11/6/15 19:04,RT,RT @aautumndianne: why is this sooooo me http://t.co/U0ahGGU7vu,,,,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/5/15 6:30,@r,@roshiellebracks don't let anything out savage you! BELIEVE IN THE ME THAT BELIEVES IN YOU!,1,3,2,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/5/15 6:37,@r,@roshiellebracks THAT'S THE SPIRIT,1,4,2,,,,,,,,,,,
azulitaa_02,5,6.62E+17,11/6/15 2:11,RT,RT @gerardway: ((((((((((((calm energy)))))))))),,,,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/5/15 8:26,AH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH JENINE KNOWS ABOUT SOLANIN TOO YAY,0,0,0,,,,,,,,,,,
SirFrancisAnton,5,6.62E+17,11/5/15 8:42,I ,"I wish I could perform on Saturday, but going home is more important to me at the moment.",2,5,1,,,,,,,,,,,
SirFrancisAnton,5,6.63E+17,11/7/15 16:38,He,Help...Tricot is consuming my life.,3,2,2,,,,,,,,,,,
SirFrancisAnton,5,6.63E+17,11/8/15 8:10,It,It's really tiring being around people for too long lol,3,2,2,,,,,,,,,,,
SirFrancisAnton,5,6.63E+17,11/6/15 8:18,@k,@kishanosedai @InPRISMent donate it to ale,2,5,0,,,,,,,,,,,
SirFrancisAnton,5,6.63E+17,11/6/15 8:20,i ,i get to useeeeeeeee my own bathrooooooooooooooooooooOoOoOm,1,4,3,,,,,,,,,,,
SirFrancisAnton,5,6.63E+17,11/6/15 8:20,at,at laaaaaaaaaaaaaaaaaaaaaaaast,2,5,2,,,,,,,,,,,
